	2 mm	4 mm	6 mm	8 mm	10 mm	12 mm	14 mm	16 mm	18 mm	20 mm	30 mm	40 mm
4304	180.13131	172.77279	165.983422	159.098439	150.394276	143.180101	136.041188	128.372901	122.259993	116.225376	86.775345	64.234974
4305	180.13131	172.77279	165.983422	159.098439	150.394276	143.180101	136.041188	128.372901	122.259993	116.225376	86.775345	64.234974
4306	180.135396	172.747378	165.98201	159.191695	150.39287	143.175152	136.0522	128.534564	122.275936	116.2399	86.74754	64.225009
4307	180.135396	172.747378	165.98201	159.191695	150.39287	143.175152	136.0522	128.534564	122.275936	116.2399	86.74754	64.225009
4308	180.132286	172.732327	165.971129	159.299228	150.399163	143.191905	136.048799	128.464467	122.28761	116.248579	86.725624	64.236809
4309	180.132286	172.732327	165.971129	159.299228	150.399163	143.191905	136.048799	128.464467	122.28761	116.248579	86.725624	64.236809
4310	180.125015	172.737971	165.986505	159.387707	150.414231	143.201312	136.083296	128.424378	122.30246	116.26474	86.741789	64.256709
4311	180.125015	172.737971	165.986505	159.387707	150.414231	143.201312	136.083296	128.424378	122.30246	116.26474	86.741789	64.256709
4312	180.08658	172.744237	165.998148	158.365745	150.436919	143.224844	136.087449	129.32131	122.326417	116.287477	86.766456	64.262995
4313	180.08658	172.744237	165.998148	158.365745	150.436919	143.224844	136.087449	129.32131	122.326417	116.287477	86.766456	64.262995
4314	180.063652	172.719534	165.989745	159.468894	150.434804	143.228441	136.092242	128.461135	122.341433	116.297669	86.787714	64.2768
4315	180.063652	172.719534	165.989745	159.468894	150.434804	143.228441	136.092242	128.461135	122.341433	116.297669	86.787714	64.2768
4316	180.077833	172.717186	166.004592	159.49951	150.448652	143.25562	136.102549	128.526545	122.351434	116.32422	86.812782	64.289991
4317	180.077833	172.717186	166.004592	159.49951	150.448652	143.25562	136.102549	128.526545	122.351434	116.32422	86.812782	64.289991
4318	180.069055	172.69306	165.986131	159.487992	150.439537	143.243934	136.113486	128.612886	122.349518	116.308906	86.838687	64.286702
4319	180.069055	172.69306	165.986131	159.487992	150.439537	143.243934	136.113486	128.612886	122.349518	116.308906	86.838687	64.286702
4320	180.099327	172.696837	165.993167	159.483633	150.454634	143.253601	136.123656	128.465736	122.372378	116.342364	87.578808	64.297666
4321	180.099327	172.696837	165.993167	159.483633	150.454634	143.253601	136.123656	128.465736	122.372378	116.342364	87.578808	64.297666
4322	180.122875	172.690916	165.99805	159.312253	150.468052	143.269297	136.14066	129.009262	122.378078	116.353952	87.63238	64.313368
4323	180.122875	172.690916	165.99805	159.312253	150.468052	143.269297	136.14066	129.009262	122.378078	116.353952	87.63238	64.313368
4324	180.141466	172.689074	166.001985	159.391183	150.48261	143.288619	136.16569	129.019971	122.400863	116.378929	87.671366	64.323629
4325	180.141466	172.689074	166.001985	159.391183	150.48261	143.288619	136.16569	129.019971	122.400863	116.378929	87.671366	64.323629
4326	180.153145	172.690058	165.993815	159.454827	150.489749	143.287955	136.161521	129.021372	122.398323	116.37867	87.690163	64.335758
4327	180.153145	172.690058	165.993815	159.454827	150.489749	143.287955	136.161521	129.021372	122.398323	116.37867	87.690163	64.335758
4328	180.165538	172.699193	166.011439	159.503158	150.504508	143.302297	136.170207	129.027596	122.418342	116.399073	87.723517	64.345437
4329	180.165538	172.699193	166.011439	159.503158	150.504508	143.302297	136.170207	129.027596	122.418342	116.399073	87.723517	64.345437
4330	180.196199	172.714302	166.01607	159.285901	150.518833	143.319497	136.198223	128.710066	122.449334	116.424276	87.735156	64.362377
4331	180.196199	172.714302	166.01607	159.285901	150.518833	143.319497	136.198223	128.710066	122.449334	116.424276	87.735156	64.362377
4332	180.238123	172.696072	165.999002	158.872526	150.511104	143.32686	136.196061	129.597042	122.447189	116.416231	87.734168	64.36505
4333	180.238123	172.696072	165.999002	158.872526	150.511104	143.32686	136.196061	129.597042	122.447189	116.416231	87.734168	64.36505
4334	180.297287	172.695907	165.99091	158.900206	150.522254	143.325226	136.198174	129.243088	122.459775	116.429	87.731297	64.367272
4335	180.297287	172.695907	165.99091	158.900206	150.522254	143.325226	136.198174	129.243088	122.459775	116.429	87.731297	64.367272
4336	180.355227	172.706875	166.001929	158.943626	150.53183	143.350054	136.221702	129.139087	122.470353	116.457946	87.756266	64.387589
4337	180.355227	172.706875	166.001929	158.943626	150.53183	143.350054	136.221702	129.139087	122.470353	116.457946	87.756266	64.387589
4338	180.392553	172.73091	166.002733	159.006569	150.541421	143.361629	136.228011	129.014613	122.481402	116.468502	87.747403	64.38696
4339	180.392553	172.73091	166.002733	159.006569	150.541421	143.361629	136.228011	129.014613	122.481402	116.468502	87.747403	64.38696
4340	180.419455	172.728108	166.012247	158.126487	150.549731	143.369344	136.250053	129.504595	122.494382	116.487798	87.749627	64.39737
4341	180.419455	172.728108	166.012247	158.126487	150.549731	143.369344	136.250053	129.504595	122.494382	116.487798	87.749627	64.39737
4342	180.45504	172.762853	166.027158	158.150438	150.565955	143.386575	136.271454	129.679684	122.524282	116.502825	87.063123	64.414115
4343	180.45504	172.762853	166.027158	158.150438	150.565955	143.386575	136.271454	129.679684	122.524282	116.502825	87.063123	64.414115
4344	180.465054	172.753891	166.013871	158.142667	150.564765	143.378037	136.275786	129.664795	122.520601	116.493929	87.028128	64.423298
4345	180.465054	172.753891	166.013871	158.142667	150.564765	143.378037	136.275786	129.664795	122.520601	116.493929	87.028128	64.423298
4346	180.466495	172.782224	166.025665	158.193868	150.581821	143.401141	136.275034	129.645604	122.536728	116.528633	86.99938	64.430734
4347	180.466495	172.782224	166.025665	158.193868	150.581821	143.401141	136.275034	129.645604	122.536728	116.528633	86.99938	64.430734
4348	180.472332	172.795024	166.033505	159.43762	150.58569	143.410608	136.296571	128.682852	122.548978	116.533342	86.999318	64.434107
4349	180.472332	172.795024	166.033505	159.43762	150.58569	143.410608	136.296571	128.682852	122.548978	116.533342	86.999318	64.434107
4350	180.503725	172.800917	166.043018	159.505694	150.594924	143.422999	136.298389	128.666313	122.555116	116.544457	87.014762	64.440769
4351	180.503725	172.800917	166.043018	159.505694	150.594924	143.422999	136.298389	128.666313	122.555116	116.544457	87.014762	64.440769
4352	180.527798	172.80841	166.032941	159.53916	150.58883	143.419842	136.297162	128.652654	122.563019	116.548242	87.021409	64.452268
4353	180.527798	172.80841	166.032941	159.53916	150.58883	143.419842	136.297162	128.652654	122.563019	116.548242	87.021409	64.452268
4354	180.564454	172.830432	166.049615	159.572486	150.60519	143.435366	136.319847	128.685449	122.578004	116.564084	87.054066	64.467577
4355	180.564454	172.830432	166.049615	159.572486	150.60519	143.435366	136.319847	128.685449	122.578004	116.564084	87.054066	64.467577
4356	180.579672	172.840174	166.054341	159.573379	150.601794	143.441896	136.331871	128.715041	122.59176	116.57711	87.055259	64.472577
4357	180.579672	172.840174	166.054341	159.573379	150.601794	143.441896	136.331871	128.715041	122.59176	116.57711	87.055259	64.472577
4358	180.60976	172.862568	166.081216	158.77858	150.622058	143.460143	136.343726	129.211961	122.614698	116.604058	87.092818	64.497927
4359	180.60976	172.862568	166.081216	158.77858	150.622058	143.460143	136.343726	129.211961	122.614698	116.604058	87.092818	64.497927
4360	180.608619	172.864954	166.076035	158.750329	150.63518	143.47585	136.364803	129.312707	122.619195	116.615356	87.105978	64.506466
4361	180.608619	172.864954	166.076035	158.750329	150.63518	143.47585	136.364803	129.312707	122.619195	116.615356	87.105978	64.506466
4362	180.602073	172.886398	166.075986	158.70441	150.638833	143.470525	136.361307	128.824693	122.63625	116.620762	87.123412	64.501292
4363	180.602073	172.886398	166.075986	158.70441	150.638833	143.470525	136.361307	128.824693	122.63625	116.620762	87.123412	64.501292
4364	180.6172	172.904134	166.094242	158.687281	150.656305	143.49057	136.38119	129.516878	122.647542	116.643832	87.148406	64.522786
4365	180.6172	172.904134	166.094242	158.687281	150.656305	143.49057	136.38119	129.516878	122.647542	116.643832	87.148406	64.522786
4366	180.644488	172.920131	166.097277	158.65705	150.660712	143.483216	136.386717	129.40724	122.664429	116.644525	87.818826	64.537153
4367	180.644488	172.920131	166.097277	158.65705	150.660712	143.483216	136.386717	129.40724	122.664429	116.644525	87.818826	64.537153
4368	180.671636	172.924177	166.110309	158.658993	150.664888	143.505243	136.403735	129.455891	122.682912	116.656353	87.847081	64.551385
4369	180.671636	172.924177	166.110309	158.658993	150.664888	143.505243	136.403735	129.455891	122.682912	116.656353	87.847081	64.551385
4370	180.677486	172.934214	166.118382	158.638833	150.677548	143.510802	136.411484	129.482701	122.686041	116.670152	87.878178	64.552305
4371	180.677486	172.934214	166.118382	158.638833	150.677548	143.510802	136.411484	129.482701	122.686041	116.670152	87.878178	64.552305
4372	180.69076	172.930264	166.112503	158.620742	150.67378	143.508027	136.407971	129.504444	122.702168	116.678495	87.891564	64.553643
4373	180.69076	172.930264	166.112503	158.620742	150.67378	143.508027	136.407971	129.504444	122.702168	116.678495	87.891564	64.553643
4374	180.722974	172.952253	166.136525	158.61226	150.687273	143.53576	136.422982	129.571354	122.710906	116.69493	87.929295	64.566471
4375	180.722974	172.952253	166.136525	158.61226	150.687273	143.53576	136.422982	129.571354	122.710906	116.69493	87.929295	64.566471
4376	180.757453	172.9574	166.140861	158.586994	150.689273	143.542903	136.445423	129.609812	122.725877	116.714166	87.965532	64.583943
4377	180.757453	172.9574	166.140861	158.586994	150.689273	143.542903	136.445423	129.609812	122.725877	116.714166	87.965532	64.583943
4378	180.801766	172.972744	166.154824	158.562609	150.713347	143.559548	136.457615	129.673733	122.742993	116.730767	87.998721	64.599444
4379	180.801766	172.972744	166.154824	158.562609	150.713347	143.559548	136.457615	129.673733	122.742993	116.730767	87.998721	64.599444
4380	180.82941	172.98787	166.160306	158.536383	150.7151	143.56154	136.456369	129.706392	122.743353	116.730899	88.017009	64.598018
4381	180.82941	172.98787	166.160306	158.536383	150.7151	143.56154	136.456369	129.706392	122.743353	116.730899	88.017009	64.598018
4382	180.813184	172.991836	166.170471	158.523861	150.708325	143.554705	136.467565	129.746775	122.755603	116.746288	88.038018	64.61289
4383	180.813184	172.991836	166.170471	158.523861	150.708325	143.554705	136.467565	129.746775	122.755603	116.746288	88.038018	64.61289
4384	180.802565	173.021861	166.18164	158.512251	150.726611	143.592859	136.494232	129.772748	122.783435	116.760387	88.065376	64.629344
4385	180.802565	173.021861	166.18164	158.512251	150.726611	143.592859	136.494232	129.772748	122.783435	116.760387	88.065376	64.629344
4386	180.788513	173.017056	166.187092	158.481709	150.736894	143.586562	136.508814	129.807713	122.791747	116.761397	88.078478	64.627259
4387	180.788513	173.017056	166.187092	158.481709	150.736894	143.586562	136.508814	129.807713	122.791747	116.761397	88.078478	64.627259
4388	180.787465	173.02945	166.184001	158.466218	150.741223	143.588523	136.505989	129.845611	122.799207	116.77474	88.09545	64.639248
4389	180.787465	173.02945	166.184001	158.466218	150.741223	143.588523	136.505989	129.845611	122.799207	116.77474	88.09545	64.639248
4390	180.786743	173.048425	166.214655	158.427819	150.749977	143.612718	136.530313	129.900089	122.824029	116.791747	88.131507	64.653792
4391	180.786743	173.048425	166.214655	158.427819	150.749977	143.612718	136.530313	129.900089	122.824029	116.791747	88.131507	64.653792
4392	180.794717	173.057546	166.223269	158.380992	150.757391	143.625454	136.534919	129.939985	122.831793	116.814029	88.14564	64.663029
4393	180.794717	173.057546	166.223269	158.380992	150.757391	143.625454	136.534919	129.939985	122.831793	116.814029	88.14564	64.663029
4394	180.790888	173.063079	166.228377	158.357505	150.75669	143.630198	136.542956	129.969428	122.852997	116.823341	88.159533	64.666293
4395	180.790888	173.063079	166.228377	158.357505	150.75669	143.630198	136.542956	129.969428	122.852997	116.823341	88.159533	64.666293
4396	180.783406	173.053819	166.227999	158.323453	150.771815	143.626021	136.554304	129.970548	122.849205	116.825698	88.164324	64.681283
4397	180.783406	173.053819	166.227999	158.323453	150.771815	143.626021	136.554304	129.970548	122.849205	116.825698	88.164324	64.681283
4398	180.777261	173.072002	166.246376	158.318139	150.779921	143.643926	136.565344	129.971379	122.865635	116.84707	88.182492	64.695317
4399	180.777261	173.072002	166.246376	158.318139	150.779921	143.643926	136.565344	129.971379	122.865635	116.84707	88.182492	64.695317
4400	180.760987	173.072784	166.237889	158.324718	150.788367	143.646038	136.566149	129.925157	122.878749	116.862866	88.17274	64.699162
4401	180.760987	173.072784	166.237889	158.324718	150.788367	143.646038	136.566149	129.925157	122.878749	116.862866	88.17274	64.699162
4402	180.720866	173.069731	166.250874	159.268641	150.797354	143.660066	136.580822	129.384984	122.883731	116.867603	87.533385	64.690606
4403	180.720866	173.069731	166.250874	159.268641	150.797354	143.660066	136.580822	129.384984	122.883731	116.867603	87.533385	64.690606
4404	180.726339	173.075853	166.264708	159.376628	150.813433	143.67494	136.596105	129.270634	122.900265	116.880216	87.48015	64.721414
4405	180.726339	173.075853	166.264708	159.376628	150.813433	143.67494	136.596105	129.270634	122.900265	116.880216	87.48015	64.721414
4406	180.710251	173.068858	166.263134	158.36512	150.816031	143.679312	136.603513	130.026209	122.912178	116.896178	87.436494	64.722525
4407	180.710251	173.068858	166.263134	158.36512	150.816031	143.679312	136.603513	130.026209	122.912178	116.896178	87.436494	64.722525
4408	180.723882	173.07504	166.280351	158.39773	150.826453	143.695803	136.605132	130.010063	122.924733	116.905961	87.418349	64.742131
4409	180.723882	173.07504	166.280351	158.39773	150.826453	143.695803	136.605132	130.010063	122.924733	116.905961	87.418349	64.742131
4410	180.758264	173.080898	166.289659	158.476189	150.844045	143.713922	136.634558	129.987747	122.952338	116.929606	87.418356	64.737774
4411	180.758264	173.080898	166.289659	158.476189	150.844045	143.713922	136.634558	129.987747	122.952338	116.929606	87.418356	64.737774
4412	180.796747	173.087065	166.291913	159.714598	150.845363	143.720185	136.640694	129.024145	122.954321	116.94522	87.43734	64.747444
4413	180.796747	173.087065	166.291913	159.714598	150.845363	143.720185	136.640694	129.024145	122.954321	116.94522	87.43734	64.747444
4414	180.82989	173.074514	166.280468	159.039948	150.846699	143.72093	136.645239	129.23776	122.956779	116.94426	87.433479	64.762734
4415	180.82989	173.074514	166.280468	159.039948	150.846699	143.72093	136.645239	129.23776	122.956779	116.94426	87.433479	64.762734
4416	180.914679	173.094355	166.297728	159.032573	150.86295	143.726438	136.665059	129.354024	122.973482	116.958632	87.456393	64.774582
4417	180.914679	173.094355	166.297728	159.032573	150.86295	143.726438	136.665059	129.354024	122.973482	116.958632	87.456393	64.774582
4418	180.928618	173.097948	166.294836	159.814115	150.862385	143.747386	136.670704	129.491115	122.970417	116.956032	87.47333	64.77723
4419	180.928618	173.097948	166.294836	159.814115	150.862385	143.747386	136.670704	129.491115	122.970417	116.956032	87.47333	64.77723
